kind,tweet_id,parent_tweet_id,parent_tweet_text,created_at,user_id,user_screen_name,text,in_reply_to_id,retweet_count,favorite_count,relevan,sentimen,emosi,intensi,aspek,alasan,,
tweet,1.86602113534072E+018,,,Mon Dec 09 07:24:42 +0000 2024,1276470169,kemenkumbkl,"*Bersaing Ketat, Peserta Seleksi CPNS Tunjukkan Bakat &amp; Keterampilan di Tes Wawancara dan Keterampilan*

Website:
https://t.co/tSeciU1BJn https://t.co/rdKo1PVyUN",,0,,iya,netral,informatif,berita,bakat,peserta tampilkan bakat di sesi wawancara/keterampilan.,,
tweet,1.86598334666658E+018,,,Mon Dec 09 04:54:32 +0000 2024,1.45100215179105E+018,lppjakarta,"Jakarta - Bertempat di Aula lantai 4 Kantor Wilayah Kementerian Hukum dan HAM DKI Jakarta, Ike Rahmawati selaku Kepala Lapas Perempuan Kelas IIA Jakarta turut serta menjadi Penguji Seleksi Kompetensi Bidang (SKB) Tes Wawancara dan Keterampilan CPNS Tahun 2024. https://t.co/tvjG7zspcb",,0,,iya,netral,informatif,berita,dki,pejabat jadi penguji skb wawancara.,,
tweet,1.86597088212196E+018,,,Mon Dec 09 04:05:01 +0000 2024,1.22275801106149E+018,Rutan_Barabai,"Tes SKB Wawancara dan Keterampilan CPNS Kemenkumham 2024 di Kalsel Resmi Dimulai, Ajang Peserta Unjuk Keterampilan

https://t.co/UN9JO2enLV

#KumhamKalsel
#Jumadi
#RutanBarabai
Kanwil Kemenkumham Kalsel
Jumadi
I Komang Suparta https://t.co/RxNxJFsUPK",,1,1,iya,netral,informatif,berita,kalsel,varian berita pembukaan skb kalsel.,,
tweet,1.86597041275426E+018,,,Mon Dec 09 04:03:09 +0000 2024,1.22275801106149E+018,Rutan_Barabai,"Sanak Calon Insan Pengayoman Kalsel, sudah siap untuk tes Wawancara dan Keterampilan Penerimaan CPNS Kemenkumham Tahun 2024?

Yuk simak ketentuan berikut! 😊

Sampai jumpa saat tes ya, Sanak! 😊

#KumhamKalsel
#Jumadi
#RutanBarabai
Kanwil Kemenkumham Kalsel
Jumadi https://t.co/8GPHa3wuYj",,0,,iya,netral,siap,pengumuman,ketentuan,info ketentuan tes kalsel.,,
tweet,1.8659306492591E+018,,,Mon Dec 09 01:25:08 +0000 2024,1.84836358872722E+018,Shxxtty_game,"Izin menyepi dulu yaa moots.. 
Btw gue hari ini tes wawancara cpns, jujur deg²an bgt krn dah lama ga pernah wawancara macam gini😭🙏🏻 But anyway minta doanya aja ya guys semoga lancar tanpa kendala, gue doain kalian pun begitu menjalani hari ini💚🍀 luv u all💚💚",,0,9,iya,netral,cemas,doa/curhat,wawancara,peserta minta doa jelang wawancara.,,
commentar,1.86592716260549E+018,1.86592634222903E+018,"Penerimaan CPNS Kemenkumham Jabar Masuki Tahap SKB Wawancara dan Keterampilan, Kakanwil (Masjuno) Bersama Pejabat Manajerial dan Non Manajerial Wawancarai Langsung Peserta

#kemenhumhamjabar
#Masjuno https://t.co/Z9SBwDBewA",Mon Dec 09 01:11:17 +0000 2024,3013996364,IMIGRASIKRW,"(12) Penerimaan CPNS di Kantor Wilayah Kementerian Hukum dan HAM Jawa Barat, hari ini, Minggu, 08 Desember 2024, kembali digelar dan masuki tahapan Tes SKB Wawancara dan Keterampilan, bertempat di Aula Kantor Wilayah Kemenkumham Jabar.
#kemenhumhamjabar
#Masjuno https://t.co/1LBvXbKakb",1.86592634222903E+018,0,,iya,netral,informatif,berita,jabar,skb wawancara/keterampilan (08/12).,,
tweet,1.86590162083741E+018,,,Sun Dec 08 23:29:47 +0000 2024,239873274,harapanrakyat_,Kakanwil Tes Langsung Wawancara dan Keterampilan Peserta Seleksi CPNS Kemenkumham Jabar https://t.co/0d29O6TaTb,,0,,iya,netral,informatif,berita,jabar,kakanwil tes langsung wawancara/keterampilan.,,
tweet,1.86575156921782E+018,,,Sun Dec 08 13:33:32 +0000 2024,1.71823057162378E+018,IDN_Berdaulat,"CPNS Kemenkumham Sulsel Ikuti Tes Wawancara dan Keterampilan -  https://t.co/s3b492umPt 

Indonesia Berdaulat - Suara Utama Rakyat https://t.co/1p3hYAdfgY",,0,1,iya,netral,informatif,berita,sulsel,peserta ikuti tes wawancara & keterampilan.,,
tweet,1.86574766008039E+018,,,Sun Dec 08 13:18:00 +0000 2024,4214856850,kemenkumjatim,"Peserta Seleksi CPNS Kemenkumham Jatim Tunjukkan Bakat &amp; Keterampilan di Tes WPFK 

SURABAYA - Peserta seleksi Calon Pegawai Negeri Sipil (CPNS) Kemenkumham wilayah Jatim kembali diuji dalam Tes Wawancara Pengamatan Fisik dan Keterampilan (WPFK), https://t.co/NMRqHXkDxh",,0,1,iya,netral,informatif,berita,jatim,wpfk: unjuk kebolehan, tautan lanjutan.,
tweet,1.86571915503666E+018,,,Sun Dec 08 11:24:44 +0000 2024,1.59965123582481E+018,kemenkumntb,"Pimti Pratama Kanwil Kemenkumham NTB Uji Langsung Peserta Tes CPNS SKB Wawancara dan Keterampilan

#Parlindungan
#KumhamPasti
#KemenkumhamNTB
#KanwilKemenkumhamNTB
#KumhamNTBPastiJuare
#KemenkumhamRI
#Kemenkumham https://t.co/8b9xw8teWm",,0,1,iya,netral,informatif,berita,ntb,pimti pratama uji langsung skb wawancara.,,
commentar,1.86565319412852E+018,1.8656531906599E+018,"Penerimaan CPNS Kemenkumham Jabar Masuki Tahap SKB Wawancara dan Keterampilan, Kakanwil (Masjuno) Bersama Pejabat Manajerial dan Non Manajerial Wawancarai Langsung Peserta

https://t.co/qtgWcC7iSz

Kemenkumham Jabar
Masjuno https://t.co/n6aqFQrDp5",Sun Dec 08 07:02:38 +0000 2024,1177725229,kemenkumjabar,"Penerimaan CPNS di Kantor Wilayah Kementerian Hukum dan HAM Jawa Barat, hari ini, Minggu, 08 Desember 2024, kembali digelar dan masuki tahapan Tes SKB Wawancara dan Keterampilan, bertempat di Aula Kantor Wilayah Kemenkumham Jabar.

Kemenkumham Jabar
Masjuno https://t.co/6AFeVyUeOv",1.8656531906599E+018,0,,iya,netral,informatif,berita,jabar,ulangan pengumuman 08/12.,,
tweet,1.86561825464929E+018,,,Sun Dec 08 04:43:48 +0000 2024,2283128503,kemenkumkalsel,"Tes SKB Wawancara dan Keterampilan CPNS Kemenkumham 2024 di Kalsel Resmi Dimulai, Ajang Peserta Unjuk Keterampilan

https://t.co/tpQqUgObaQ

@Kemenkumham_RI 
@kumham_kalsel 
#KanwilKemenkumhamKalsel
#KumhamKalsel
#Jumadi https://t.co/YTaeWDbRRD",,2,4,iya,netral,informatif,berita,kalsel,pembukaan skb (tautan & unggahan lain).,,
tweet,1.86557306119142E+018,,,Sun Dec 08 01:44:13 +0000 2024,1.22275801106149E+018,Rutan_Barabai,"Sanak Calon Insan Pengayoman Kalsel, sudah siap untuk tes Wawancara dan Keterampilan Penerimaan CPNS Kemenkumham Tahun 2024?

Yuk simak ketentuan berikut! 😊

Sampai jumpa saat tes ya, Sanak! 😊

#KumhamKalsel
#Jumadi
#RutanBarabai
Kanwil Kemenkumham Kalsel
Jumadi https://t.co/l6NTvidtqk",,1,1,iya,netral,siap,pengumuman,ketentuan,reminder ketentuan tes kalsel.,,
commentar,1.8653278255298E+018,1.86532638734073E+018,Tinggi-tinggi ya hasilnya. Kok gapermen kita bego ya padahal pi en esnya banyak yang pinter-pinter 😌😌,Sat Dec 07 09:29:44 +0000 2024,91628710,akanselesai,@PNS_Ababil Yang skill issue pimpinannya. Gue berani bilang begini karena tau hasil tes asesmen mereka pada jelek tetep aja diangkat jadi pejabat💀 Giliran rekrut cpns tahapannya berlapis skd skb toefl wawancara praktik kerja psikotes dll dll terus passing grade tinggi.,1.86532638734073E+018,1,14,iya,negatif,geram,kritik,kepemimpinan,kritik pimpinan vs proses cpns yang ketat.,,
tweet,1.86531761549493E+018,,,Sat Dec 07 08:49:10 +0000 2024,2283128503,kemenkumkalsel,"Sanak Calon Insan Pengayoman Kalsel, sudah siap untuk tes Wawancara dan Keterampilan Penerimaan CPNS Kemenkumham Tahun 2024?

Yuk simak ketentuan berikut! 😊

Sampai jumpa saat tes ya, Sanak! 😊

@kemenkumhamri
@kemenkumhamkalsel
#KanwilKemenkumhamKalsel
#KumhamKalsel https://t.co/W5eBWS5ZXe",,2,2,iya,netral,siap,pengumuman,ketentuan,varian pengumuman ketentuan tes kalsel.,,
tweet,1.8652764241245E+018,,,Sat Dec 07 06:05:29 +0000 2024,1.42093042236447E+018,jadiasnofficial,"Tes wawancara kejaksaan - Mau dibantu belajar soal CPNS 2024 dengan lebih mudah? Klik lini di bio yaa! Kuota terbatas
#cpns2024 https://t.co/Wncoan2O6i",,0,,iya,netral,promotif,promosi,kejaksaan,iklan belajar wawancara kejaksaan.,,
retweet,1.86488999980162E+018,1.86460245655623E+018,"Kakanwil Kemenkumham Jabar (Masjuno) Ikuti Arahan Sekjen Kementerian Hukum RI Terkait Tes Wawancara CPNS

https://t.co/IQ6jcK44Eh

KemenkumhamJabar
Masjuno https://t.co/C1FPa38MkZ",Fri Dec 06 04:29:58 +0000 2024,1.22495114930162E+018,lapas_cirebon,"#BERITA_UTAMA :

Kakanwil Kemenkumham Jabar (Masjuno) Ikuti Arahan Sekjen Kementerian Hukum RI Terkait Tes Wawancara CPNS

https://t.co/9oloRxWk42

#LapasCirebon
#KemenkumhamJabar
#Masjuno
Lapas Cirebon
Kemenkumham Jabar
Masjuno https://t.co/HuyquEl2Fp",,0,,iya,netral,informatif,berita,arahan sekjen,kakanwil jabar ikuti arahan soal wawancara.,,
commentar,1.86488552324193E+018,1.86488474071902E+018,"Kakanwil Kemenkumham Jabar (Masjuno) Ikuti Arahan Sekjen Kementerian Hukum RI Terkait Tes Wawancara CPNS

#kemenhumhamjabar
#Masjuno https://t.co/i7mA4XTYnJ",Fri Dec 06 04:12:11 +0000 2024,3013996364,IMIGRASIKRW,"(8) bahwa rekrutmen CPNS harus dilakukan sesuai mekanisme yang telah ditetapkan. Dalam tes wawancara, penilaian tidak hanya mencakup prestasi akademik,
#kemenhumhamjabar
#Masjuno",1.86488474071902E+018,0,,iya,netral,normatif,penjelasan,mekanisme,tekankan mekanisme & aspek penilaian wawancara.,,
commentar,1.86488521668864E+018,1.86488474071902E+018,"Kakanwil Kemenkumham Jabar (Masjuno) Ikuti Arahan Sekjen Kementerian Hukum RI Terkait Tes Wawancara CPNS

#kemenhumhamjabar
#Masjuno https://t.co/i7mA4XTYnJ",Fri Dec 06 04:10:58 +0000 2024,3013996364,IMIGRASIKRW,"(2) terkait pelaksanaan penerimaan Calon Pegawai Negeri Sipil (CPNS) tahap Tes SKB Wawancara. Kegiatan ini berlangsung secara virtual melalui platform Zoom dan dihadiri oleh seluruh kantor wilayah Kementerian Hukum dan HAM se-Indonesia.
#kemenhumhamjabar
#Masjuno",1.86488474071902E+018,0,,iya,netral,informatif,berita,virtual,skb wawancara via zoom se-indonesia.,,
tweet,1.86488474071902E+018,,,Fri Dec 06 04:09:04 +0000 2024,3013996364,IMIGRASIKRW,"Kakanwil Kemenkumham Jabar (Masjuno) Ikuti Arahan Sekjen Kementerian Hukum RI Terkait Tes Wawancara CPNS

#kemenhumhamjabar
#Masjuno https://t.co/i7mA4XTYnJ",,0,,iya,netral,informatif,berita,arahan sekjen,tautan lain arahan sekjen (jabar).,,
tweet,1.86486612298791E+018,,,Fri Dec 06 02:55:05 +0000 2024,8.49096512533652E+017,kanim_tasik,"#BERITA_UTAMA:

Kakanwil Kemenkumham Jabar (Masjuno) Ikuti Arahan Sekjen Kementerian Hukum RI Terkait Tes Wawancara CPNS

https://t.co/QqnvNbHodw

Kemenkumham Jabar
Masjuno https://t.co/7qG2FcKy7H",,0,,iya,netral,informatif,berita,arahan sekjen,#berita_utama varian tautan.,,
tweet,1.86465297589094E+018,,,Thu Dec 05 12:48:07 +0000 2024,1.45320441369941E+018,kemenkumpapua,Kakanwil Kemenkumham Papua dan Stafsus Kemenkum RI Ikuti Arahan Sekjen Kementerian Hukum RI Terkait Tes Wawancara CPNS https://t.co/ajgfcGoYaH,,0,,iya,netral,informatif,berita,papua,kakanwil papua & stafsus ikuti arahan sekjen.,,
tweet,1.86464951477225E+018,,,Thu Dec 05 12:34:22 +0000 2024,1.84836358872722E+018,Shxxtty_game,"Deg²an bgt mau tes wawancara cpns, krn udh lama ga pernah wawancara kerja😭😭🙏🏻🙏🏻🙏🏻",,0,,iya,netral,deg-degan,curhat,wawancara,gelisah jelang wawancara cpns.,,
tweet,1.86460245655623E+018,,,Thu Dec 05 09:27:22 +0000 2024,1177725229,kemenkumjabar,"Kakanwil Kemenkumham Jabar (Masjuno) Ikuti Arahan Sekjen Kementerian Hukum RI Terkait Tes Wawancara CPNS

https://t.co/IQ6jcK44Eh

KemenkumhamJabar
Masjuno https://t.co/C1FPa38MkZ",,0,,iya,netral,informatif,berita,arahan sekjen,kakanwil ikuti arahan terkait wawancara.,,
tweet,1.86420738559592E+018,,,Wed Dec 04 07:17:30 +0000 2024,1.42093042236447E+018,jadiasnofficial,"Pertanyaan yang sering keluar saat tes wawancara CPNS 2024 - Mau dibantu belajar soal CPNS 2024 dengan lebih mudah? Klik lini di bio yaa! Kuota terbatas
#cpns2024 https://t.co/Egi5cNqZXs",,0,1,iya,netral,promotif,promosi,latihan,iklan “pertanyaan sering keluar”.,,
tweet,1.86412852456055E+018,,,Wed Dec 04 02:04:08 +0000 2024,1.81821152914332E+018,bpsprovdiy,"*Tes Wawancara CPNS BPS 2024 di BPS Provinsi DIY*  

Selasa - Rabu, (2-3/11), BPS Provinsi DIY menyelenggarakan Tes Wawancara CPNS 2024. Kegiatan ini merupakan bagian dari rangkaian seleksi CPNS BPS Tahun 2024. https://t.co/HPgtTbmMwg",,0,,iya,netral,informatif,berita,bps diy,info pelaksanaan wawancara bps.,,
commentar,1.863981939059E+018,1.86397796262814E+018,,Tue Dec 03 16:21:40 +0000 2024,1.1549570919891E+018,NurCahhyono,"@ablephi @pppkguru @juvoluet CPNS dan PPPK beda skema ujian. PPPK tidak SKD maupun SKB. PPPK cuma sekali tes yang meliputi tes kompetensi teknis, managerial, sosialkultural, dan wawancara. Yang punya serdik kompetensi teknis auto benar 100%, jadi kemungkinan nilainya paling tinggi krna teknis nilainya 400an.",1.86397796262814E+018,0,1,iya,netral,penjelasan,edukasi,pppk vs cpns,urai beda skema, pppk ada wawancara.,
tweet,1.86388467334642E+018,,,Tue Dec 03 09:55:10 +0000 2024,1.45320441369941E+018,kemenkumpapua,"Peserta CPNS Kemenkumham Papua Akan Ikuti Tes SKB, Wawancara dan Praktik Kerja di Aula Kantor Wilayah Papua https://t.co/NED9Ul4yYI",,0,,iya,netral,informatif,berita,papua,"peserta ikuti skb, wawancara, praktik.",,
tweet,1.86385982882287E+018,,,Tue Dec 03 08:16:26 +0000 2024,1338130651,bpsprovlampung,"Badan Pusat Statistik (BPS) Provinsi Lampung hari ini menggelar tes wawancara bagi Calon Pegawai Negeri Sipil (CPNS) BPS Tahun 2024. Tes wawancara ini dilaksanakan pada Selasa, (3/12), dan diikuti oleh 12 peserta yang terbagi dalam tiga ruangan sesuai dengan formasi yang dilamar. https://t.co/lglEqZqUj1",,0,,iya,netral,informatif,berita,bps lampung,"wawancara bps 3/12, 12 peserta.",,
tweet,1.86380601971093E+018,,,Tue Dec 03 04:42:37 +0000 2024,1.59253326416133E+018,kabarindo244,"Wawancara dan Praktik Kerja, Peserta CPNS Kemenkumham Papua Akan Ikuti Tes SKB https://t.co/sJYdLJFz09",,0,,iya,netral,informatif,berita,papua,ulangi info wawancara & praktik kerja.,,
tweet,1.86350385666947E+018,,,Mon Dec 02 08:41:56 +0000 2024,1.42719496944232E+018,bengkulu_lapas,"Hallo adik sanak!! kita Simak yuk aturan tes SKB CPNS Kemenkumham 2024 untuk Kesamaptaan, Praktik Kerja, Wawancara dan Keterampilan di post selanjutnya.... https://t.co/x0swVPBqMk",,0,,iya,netral,siap,pengumuman,aturan skb,info ketentuan kesamaptaan/praktik/wawancara.,,
tweet,1.86350098636884E+018,,,Mon Dec 02 08:30:31 +0000 2024,265847724,kejati_jabar,"Kajati Jabar Katarina Endang Sarwestri, S.H,.M.H. beserta Karo Hukum dan Hubungan Luar Negeri Kejaksaan Agung RI Bernadeta Maria Erna, S.H.,M.H, Wakajati Jabar dan para Asisten melakukan kegiatan Wawancara Pimpinan sebagai salah satu tahapan Tes SKB CPNS Kejaksaan Tahun 2024. https://t.co/L8U1ayKuoK",,0,,iya,netral,informatif,berita,kejaksaan,wawancara pimpinan tahap skb.,,
tweet,1.86279749032125E+018,,,Sat Nov 30 09:55:05 +0000 2024,981988393,banjarbase,"Minta pendapat wal lah, aku lanjut SKB &amp; hrs tes selama 4hr (wawancara,tes fisik,psikotes) &amp; aku kerja di PT X (susah buat izin 4hr nya) &amp; misalpun bisa &amp; aku lolos di SKB, aku milih cpns &amp; resign dr situ diminta denda 70+ 😭 kyp mnurut mu wal bingung bgt ya Tuhan 😭",,1,7,iya,negatif,bingung,minta saran,dilema,skb 4 hari vs denda resign.,,
tweet,1.8623496963812E+018,,,Fri Nov 29 04:15:43 +0000 2024,1.65811690080555E+018,readmebetter,"Penting! 5 Tips Menghadapi Tes Wawancara SKB Non CAT CPNS 2024, Simak agar Lolos Seleksi https://t.co/R6g49T8uOy",,0,,iya,netral,promotif,promosi,tips,artikel tips wawancara skb non-cat.,,
tweet,1.8614469968608E+018,,,Tue Nov 26 16:28:42 +0000 2024,7.6364849364267E+017,casnkesdm,"BERSIAPLAH MENUJU SKB NON CAT

Para Peserta Seleksi CPNS KESDM sudah siap untuk SKB Non CAT? Setelah SKB Pengamat Gunung Api, yuk bersiap untuk SKB Non CAT lainnya

Ada SKB Tes Psikologi (selain jabatan PGA), kemudian ada SKB Tes Praktek &amp; Wawancara untuk Dosen Asisten Ahli https://t.co/G6S6JmXgNk",,0,,iya,netral,siap,pengumuman,kesdm,ajakan siap skb non-cat (psikologi/praktik/wawancara).,,
commentar,1.86137565140161E+018,1.86137564818877E+018,"Selain itu, Psikotes membantu memastikan bahwa calon pegawai memiliki karakteristik yang sesuai dengan nilai-nilai organisasi dan tuntutan pekerjaan.",Tue Nov 26 11:45:12 +0000 2024,7.00923330681909E+017,bpsprovjateng,"Selanjutnya, pelamar CPNS BPS Tahun Anggaran 2024 akan mengikuti tes wawancara yang akan dilaksanakan pada Selasa, 3 Desember 2024 bertempat di BPS Provinsi Jawa Tengah.",1.86137564818877E+018,0,,iya,netral,informatif,berita,bps jateng,jadwal wawancara 3/12.,,
tweet,1.86093496589217E+018,,,Mon Nov 25 06:34:05 +0000 2024,1.24817474905155E+018,lapas_tebo,"#SahabatPengayoman👋 setelah menimbang, mengingat, dan memperhatikan puluhan pertanyaan yang masuk.

Inilah jawaban dari Yomin terkait transformasi Kemenkumham. Simak baik baik ya 🥰

Jangan lupa di save 😉 Siapa tau nanti keluar di wawancara tes CPNS Kemenkumham 🤭

#Kemenkumam https://t.co/jSm1IIcs3K",,0,1,iya,netral,informatif,edukasi,materi,“yomin” dibagikan—potensi materi wawancara.,,
tweet,1.86061400785565E+018,,,Sun Nov 24 09:18:42 +0000 2024,1.12340864342297E+018,crowdedrep,"Ibuku pas tau aku lanjut buat wawancara skb cpns, bukannya takut aku ga bisa jawab tes, malah takut aku ketauan ngekritik pemerintah terus😭",,0,,iya,netral,cemas,curhat,opini politik,takut ketahuan sering kritik saat wawancara.,,
tweet,1.85993888959685E+018,,,Fri Nov 22 12:36:01 +0000 2024,337900378,kemenkum,"#SahabatPengayoman👋 setelah menimbang, mengingat, dan memperhatikan puluhan pertanyaan yang masuk. 
Inilah jawaban dr Yomin terkait transformasi Kemenkumham. Simak baik baik ya 🥰

Jangan lupa di save 😉 Siapa tau nanti keluar di wawancara tes CPNS Kemenkumham 🤭 
#KemenkumamRI https://t.co/gdB9l13Pr1",,0,3,iya,netral,informatif,edukasi,materi,ulangan konten “yomin”.,,
tweet,1.85993876512667E+018,,,Fri Nov 22 12:35:32 +0000 2024,337900378,kemenkum,"#SahabatPengayoman👋 setelah menimbang, mengingat, dan memperhatikan puluhan pertanyaan yang masuk. 
Inilah jawaban dr Yomin terkait transformasi Kemenkumham. Simak baik baik ya 🥰

Jangan lupa di save 😉 Siapa tau nanti keluar di wawancara tes CPNS Kemenkumham 🤭 
#KemenkumamRI https://t.co/RpbBzXcTYq",,0,4,iya,netral,informatif,edukasi,materi,ulangan konten “yomin”.,,
tweet,1.85993837010709E+018,,,Fri Nov 22 12:33:58 +0000 2024,337900378,kemenkum,"#SahabatPengayoman👋 setelah menimbang, mengingat, dan memperhatikan puluhan pertanyaan yang masuk. 

Inilah jawaban dr Yomin terkait transformasi Kemenkumham. Simak baik baik ya 🥰

Jangan lupa di save 😉 Siapa tau nanti keluar di wawancara tes CPNS Kemenkumham 🤭 
#KemenkumamRI https://t.co/zaCakfFa1T",,0,,iya,netral,informatif,edukasi,materi,ulangan konten “yomin”.,,
commentar,1.8595813328396E+018,1.85958114218331E+018,@momoyayaya calonnya udah ngantri bentar lagi kita open regist take me out gak sie kak 😭,Thu Nov 21 12:55:13 +0000 2024,1.40915374920593E+018,momoyayaya,"@rozantineargen Langsung pemberkasan kayak tes cpns aja, soalnya kalo wawancara tahun depan baru kelar 😭😭",1.85958114218331E+018,0,,iya,netral,sinis,opini,prosedur,usul “pemberkasan langsung” sarkas.,,
commentar,1.85911292639074E+018,1.85908555437088E+018,work! temenku skor 350an lolos skd saingan 700 gaes 😂🤣 sepersekian detik ngelag kemudian inget ohiya bapaknya disono..,Wed Nov 20 05:53:56 +0000 2024,1.12284061818139E+018,chemolsss,"@worksfess Sendernya baru ikut tes cpns sekali apa gimana? Ini baru keluar hasil skd kan?
Yang penting lolos passing grade dan perankingan. Lanjut deh skb. Nanti kalo misal mau diotak-atik biasanya pas tes kesehatan &amp; wawancara (kalo ada, tergantung instansi). Nah baru boleh curiga ordal.",1.85908555437088E+018,0,,iya,netral,waspada,saran,ordal,ordal sering di kesehatan/wawancara.,,
tweet,1.85910080042719E+018,,,Wed Nov 20 05:05:45 +0000 2024,1.21799699537097E+018,KediriFess,"Cah mau tanya. Aku baru pertama ikut CPNS dan Alhamdulillah lulus SKD. Lalu tahap SKB aku sama sekali ga ada gambaran. Oiya yang aku lamar formasi guru.
Iki bener to cah SKB ada tes wawancara sama microteaching? Yang tau mohon sharing ya. Terima kasih",,0,9,iya,netral,ingin tahu,tanya,guru,tanyakan skb: wawancara & microteaching.,,
tweet,1.85850560318398E+018,,,Mon Nov 18 13:40:39 +0000 2024,48919338,aninastari,"Terasa manfaat bisa bantu orang cari kerja saat seleksi tes CPNS begini.

Banyak yg minta masukan, bahkan latihan wawancara.

Never feel so glad welcoming the new generation of umbi-umbian 🙏🏼",,0,,iya,positif,senang,bantu,latihan,bangga bisa bantu latihan wawancara.,,
tweet,1.85807301469449E+018,,,Sun Nov 17 09:01:42 +0000 2024,1.08516028685463E+018,darkpalace5,"Yg perencana ahli pertama bappenas, ada info2 latihan tes psikotes nya di mana? Atau mungkin ada yg udah pengalaman ikut FGD dan wawancara nya? Terima kasiiih #cpns #cpns2024 #skb #skbcpns2024 #bappenas https://t.co/RJAmj93cfb",,1,19,iya,netral,ingin tahu,tanya,bappenas,minta info latihan psikotes/fgd/wawancara.,,
tweet,1.85629078685134E+018,,,Tue Nov 12 10:59:46 +0000 2024,492133576,txtsanji,Jawaban tes wawancara SKB CPNS https://t.co/0bvzamuZFj,,86,714,iya,netral,promotif,promosi,jawaban,tautan “jawaban wawancara skb”.,,
tweet,1.85563563268678E+018,,,Sun Nov 10 15:36:25 +0000 2024,1.10660832838424E+018,blackrosenf,"Kasian banget ngeliat org ikut tes CPNS. Syarat administrasi harus terpenuhi (mulai dari IPK, TOEFL, dll) + tes berkali2 mulai dari SKD, SKB, &amp; wawancara.

Tapi pemilu atau pilkada gak ada tuh syarat beginian. Sampe cawapres IP jongkok aja bsa join di kontes Pemilu.",,0,1,iya,negatif,prihatin,kritik,beban seleksi,komentari beratnya syarat cpns.,,
retweet,1.85415537230892E+018,1.85405495993711E+018,,Wed Nov 06 13:34:23 +0000 2024,719615575,posesifv,"salah satu alesan gamau tes cpns ato bumn, gua kalo di wawancara bakalan keliatan banget gaada jiwa nasionalismenya",,0,,iya,netral,ragu,opini,nasionalisme,alasan enggan cpns: takut dinilai nasionalisme.,,
commentar,1.85403808803049E+018,1.8537353126582E+018,"CW // CPNS SKD CASN sedih 

merasa kosong bgt sekarang... harus nerima kenyataan kembali lamar-lamar work! lagi... biasanya tiap hari semangat belajar padahal... https://t.co/nDt4XFOCpg",Wed Nov 06 05:48:21 +0000 2024,1.74819401425452E+018,dinawiratma,@worksfess Tetap semangat jgn putus asa ya nder. Pait emang nder. Tp ttp semangat ya. Aku ngerti bgt perasaanmu. Aku pernah ikut tes CPNS ampe tahap psikotes &amp, wawancara. Utk dtg ke kota tmpt ujian berlangsung hbs jutaan rupiah. Gak taunya panitia udah megang nama siapa yg bakal dilulusin.,1.8537353126582E+018,0,iya,positif,dukungan,dukungan,motivasi,semangati pelamar (cpns psikotes & …).,,
